week_ending,trade_week,signal,net_return,equity,capital,drawdown
2024-06-28,2024-07-05,-1,-0.013935483737679444,0.9860645162623205,9860.645162623205,0.0
2024-07-05,2024-07-12,1,0.009797523043254375,0.995725506082536,9957.25506082536,0.0
2024-07-12,2024-07-19,1,-0.006627338092811073,0.9891264965060916,9891.264965060916,-0.006627338092811019
2024-07-19,2024-07-26,1,-0.018006847901392897,0.9713154461282688,9713.154461282687,-0.024514848525175603
2024-07-26,2024-08-02,1,0.010613588121499762,0.981624588209525,9816.24588209525,-0.014161450908782958
2024-08-02,2024-08-09,1,-0.0011843345946244686,0.9804620162507746,9804.620162507746,-0.015329013607186082
2024-08-09,2024-08-16,-1,0.0059286120941198246,0.986274795218144,9862.74795218144,-0.009491281288528719
2024-08-16,2024-08-23,-1,-0.0017467482029515633,0.9845520214919803,9845.520214919803,-0.011221450612945882
2024-08-23,2024-08-30,1,0.011329615496820156,0.9957066173321014,9957.066173321015,-1.896983688698395e-05
2024-08-30,2024-09-06,0,0.0,0.9957066173321014,9957.066173321015,-1.896983688698395e-05
2024-09-06,2024-09-13,0,0.0,0.9957066173321014,9957.066173321015,-1.896983688698395e-05
2024-09-13,2024-09-20,1,0.013910124449173111,1.009557020294056,10095.57020294056,0.0
2024-09-20,2024-09-27,1,0.0327333835885007,1.042603237493805,10426.03237493805,0.0
2024-09-27,2024-10-04,1,-0.011087819034761692,1.0310430414714171,10310.430414714172,-0.011087819034761637
2024-10-04,2024-10-11,-1,0.004168986727963344,1.0353414462272703,10353.414462272704,-0.006965057277196318
2024-10-11,2024-10-18,1,-2.1532154959645698e-05,1.035319153094814,10353.191530948141,-0.006986439459463312
2024-10-18,2024-10-25,1,0.03205178039589801,1.0685029752294761,10685.029752294762,0.0
2024-10-25,2024-11-01,1,0.021951600966409857,1.0919583261731352,10919.583261731352,0.0
2024-11-01,2024-11-08,0,0.0,1.0919583261731352,10919.583261731352,0.0
2024-11-08,2024-11-15,-1,-0.011661180655531289,1.0792248028633187,10792.248028633187,-0.011661180655531234
2024-11-15,2024-11-22,1,0.02186634601891374,1.1028235058349218,11028.235058349219,0.0
2024-11-22,2024-11-29,-1,0.03296227295018356,1.1391750752501308,11391.750752501308,0.0
2024-11-29,2024-12-06,1,0.023570975052249754,1.1660265425289964,11660.265425289965,0.0
2024-12-06,2024-12-13,0,0.0,1.1660265425289964,11660.265425289965,0.0
2024-12-13,2024-12-20,-1,0.031076682888528773,1.2022627796307777,12022.627796307777,0.0
2024-12-20,2024-12-27,-1,-0.007266264178359348,1.1935268206621719,11935.268206621718,-0.007266264178359294
2024-12-27,2025-01-03,1,0.0245457652159507,1.2228228497810856,12228.228497810856,0.0
2025-01-03,2025-01-10,1,0.02062793544424074,1.2480471605861123,12480.471605861123,0.0
2025-01-10,2025-01-17,-1,0.024485338383491595,1.2786060176316192,12786.060176316192,0.0
2025-01-17,2025-01-24,-1,0.04951539539750166,1.3419167001522738,13419.167001522737,0.0
2025-01-24,2025-01-31,1,0.012073865827590347,1.358118822341715,13581.188223417152,0.0
2025-01-31,2025-02-07,1,-0.0018074160369463952,1.355664136602136,13556.64136602136,-0.001807416036946341
2025-02-07,2025-02-14,-1,-0.003384461342885002,1.3510759437378705,13510.759437378705,-0.005185760250123739
2025-02-14,2025-02-21,-1,-0.00858624652832568,1.339475272606447,13394.75272606447,-0.013727480562505057
